src_ip,dst_ip,sport,dsport,proto,duration,bytes,packets,src_bytes,dst_bytes,src_pkts,dst_pkts,label,type
192.168.68.7,10.0.39.105,62422,8080,6,15.82509214108619,31259,43,2072,53,26,35,1,ransomware
192.168.49.137,10.0.68.25,31185,80,17,2.7825674657125306,600,55,249,873,32,36,1,xss
192.168.164.83,10.0.191.224,5407,80,6,2.2040198645190396,1519,58,5012,6266,32,24,0,normal
192.168.129.138,10.0.158.173,21344,3389,6,30.96598358982268,244,44,415,378,26,21,0,normal
192.168.164.73,10.0.123.218,51875,80,6,3.796103310711842,1778,44,8680,8587,30,22,1,xss
192.168.237.46,10.0.121.61,5531,22,6,2.3519497744213695,1447,45,2010,3737,22,29,0,normal
192.168.106.160,10.0.100.51,15759,80,6,2.4376684407809694,666,44,21162,2622,37,24,0,normal
192.168.32.6,10.0.98.137,60943,443,6,1.0843134367151648,38248,35,2266,355,37,31,0,normal
192.168.176.166,10.0.204.2,30737,80,6,3.589485312788164,423,48,1159,177,31,26,0,normal
192.168.145.74,10.0.230.5,17543,80,6,2.8888799501524516,49714,44,25,8161,30,25,1,ransomware
192.168.114.27,10.0.190.197,3049,22,6,1.579003928848812,148,55,1220,104,25,23,0,normal
192.168.54.178,10.0.180.86,20943,443,6,0.8749827708627271,168,54,679,501,34,24,0,normal
192.168.163.244,10.0.133.187,38646,80,6,1.8643037850070279,7827,43,27731,1794,36,23,0,normal
192.168.251.85,10.0.68.253,39159,80,1,3.5533320264405948,1046,47,1680,137244,31,30,1,xss
192.168.127.153,10.0.9.93,36682,445,17,0.3005192961970421,287,54,5244,4607,28,19,0,normal
192.168.156.111,10.0.150.155,20165,443,6,0.8346669922717563,19927,52,18174,291,22,22,0,normal
192.168.15.132,10.0.138.208,30720,80,1,14.74971083187375,1992,47,15979,1058,16,20,1,injection
192.168.93.123,10.0.234.125,4797,80,6,3.913777098191841,1384,67,921,687,24,34,1,injection
192.168.73.155,10.0.234.61,25980,3389,6,0.32775812362228157,20308,37,77485,2112,25,24,0,normal
192.168.154.147,10.0.51.10,56828,443,6,5.9059671572237065,355,43,398,8065,20,23,0,normal
192.168.248.92,10.0.134.62,16843,80,17,0.318975961129713,734,43,15693,318,17,37,1,injection
192.168.17.43,10.0.113.133,2552,443,6,6.713765495096533,577,43,246,1619,38,20,0,normal
192.168.121.41,10.0.122.198,63269,445,17,6.930726295581272,2741,62,6124,7731,26,20,1,backdoor
192.168.170.178,10.0.191.123,21979,443,17,5.264548369663206,3479,64,159,99,31,10,1,backdoor
192.168.212.237,10.0.184.187,45612,445,6,6.587659080341376,113,43,3779,831,27,25,0,normal
192.168.168.39,10.0.63.111,6073,3389,6,0.4603888439633918,176,43,198,525,19,28,0,normal
192.168.113.245,10.0.89.187,34640,443,6,6.487399845875197,650,38,137,1054,13,25,0,normal
192.168.151.111,10.0.51.178,63360,8080,6,0.7348974701622263,64,1,158,12,19,21,1,scanning
192.168.224.180,10.0.253.132,21535,445,6,2.07383549348077,13678,57,2968,268,31,23,0,normal
192.168.47.63,10.0.104.123,11143,8080,6,14.301223658493008,1304,71,2948,16,19,25,0,normal
192.168.225.249,10.0.48.32,11381,3389,6,3.494573681489361,87784,36,2923,130,25,22,1,ransomware
192.168.110.69,10.0.120.179,17191,80,6,17.121270597890497,26679,60,1707,1436,37,27,0,normal
192.168.43.176,10.0.180.99,57527,445,6,0.46563634432200024,9057,50,416,2490,20,27,0,normal
192.168.34.40,10.0.74.34,46270,80,6,3.2461931276676426,6,49,259,498,19,33,0,normal
192.168.203.61,10.0.164.70,56042,3389,6,280.906592602628,1622,52,138,16,30,23,1,mitm
192.168.178.195,10.0.171.110,23277,80,6,4.974103558145623,2137,54,122,339,32,30,0,normal
192.168.62.58,10.0.16.59,35913,445,6,0.4098858117047532,2673,52,12407,89,42,32,0,normal
192.168.161.75,10.0.181.19,46702,22,17,0.964089066581822,46,40,131,658,28,21,0,normal
192.168.16.82,10.0.226.217,30822,445,6,1.4976283932340184,646,54,169,1329,19,25,0,normal
192.168.94.48,10.0.95.113,61286,445,6,6.9064117446056486,195,42,148,43,30,21,0,normal
192.168.247.138,10.0.41.81,5705,8080,17,0.8954067725272059,467,41,77,509,30,29,0,normal
192.168.82.38,10.0.175.222,15779,22,6,9.374576821246865,1776,47,2016,13,26,27,0,normal
192.168.127.19,10.0.103.54,1496,22,17,0.7072645044772057,676,45,375,746,19,25,0,normal
192.168.164.187,10.0.183.95,51963,22,6,0.17940262415723818,541,50,790,740,24,19,0,normal
192.168.63.77,10.0.147.62,33905,445,17,2.513009482232635,2006,46,868,53,24,16,0,normal
192.168.248.174,10.0.99.93,14714,3389,17,19.422438520007116,1113,60,1953,60,21,29,1,backdoor
192.168.131.202,10.0.187.65,26936,22,6,0.5845920790512362,4444,43,1342,37460,19,25,0,normal
192.168.102.65,10.0.68.28,7497,443,6,0.5363586155904946,1287,57,11702,2168,17,27,0,normal
192.168.247.120,10.0.18.26,42322,80,17,6.954856621318961,307584,4806,288,271,20,26,1,ddos
192.168.91.238,10.0.104.147,19693,3389,17,1.8710074450494285,379,42,335,565,18,20,0,normal
192.168.8.179,10.0.55.119,34988,443,17,6.31651995332608,1546,43,917,101,26,23,0,normal
192.168.238.234,10.0.124.185,17486,445,6,1.115783941030106,1216,47,947,1713,27,26,0,normal
192.168.209.73,10.0.134.129,21967,445,17,3.0815973545062696,176,55,56,869,24,23,0,normal
192.168.253.134,10.0.8.225,39809,443,6,1.541396245286035,11535,41,46,4715,33,19,0,normal
192.168.107.89,10.0.51.235,36444,8080,6,0.01,5566,1402,827,8538,15,23,1,dos
192.168.39.113,10.0.85.216,64451,8080,6,7.328789855196098,896,58,17528,16288,25,32,0,normal
192.168.188.28,10.0.25.175,63025,443,6,7.177631864478901,2148,49,21365,6121,26,21,0,normal
192.168.97.182,10.0.183.192,62748,8080,6,3.626000014467787,349,47,117,711,30,24,0,normal
192.168.37.137,10.0.249.235,54494,80,6,13.181335190981706,16418,51,463,72,16,33,0,normal
192.168.82.56,10.0.83.93,11856,80,6,1.5311593210195364,186812,51,1517,609,35,22,0,normal
192.168.187.85,10.0.117.138,6409,445,6,1.3742330108289083,821,45,2013,995,23,33,0,normal
192.168.2.189,10.0.56.12,31386,80,17,4.757082419465846,1463,53,156,2417,26,19,1,xss
192.168.58.107,10.0.161.120,15732,22,6,4.855015563102363,532,43,33023,357,27,24,0,normal
192.168.123.188,10.0.71.17,59624,443,6,0.23828923512872696,1028,46,350,99,23,19,0,normal
192.168.230.250,10.0.253.189,24462,80,6,4.67963269836035,298048,4657,2293,1830,27,26,1,ddos
192.168.168.164,10.0.122.124,18235,8080,6,2.3455094384765234,2345,45,567,137921,29,20,0,normal
192.168.114.252,10.0.10.31,15595,8080,6,6.880582168379782,11777,54,573,19023,21,35,0,normal
192.168.107.37,10.0.60.70,61086,80,6,8.254051973090933,1739,53,4981,11872,27,13,0,normal
192.168.79.92,10.0.17.50,22331,80,6,4.016527263637525,81,53,7863,524,28,22,0,normal
192.168.18.98,10.0.37.210,12026,22,1,0.008532433614217367,319599,48,4279,244,23,24,0,normal
192.168.63.150,10.0.190.218,37177,8080,6,5.058034448273069,1932,34,187,5036,22,29,0,normal
192.168.139.186,10.0.241.118,23464,8080,6,6.909147311479109,4073,46,74,13648,24,22,0,normal
192.168.185.205,10.0.208.200,2989,3389,6,1.4316367274211848,688,59,224275,648,31,20,0,normal
192.168.4.214,10.0.216.205,33580,445,6,0.01,14189,1090,2026,340,32,21,1,dos
192.168.135.61,10.0.157.160,3451,22,6,16.86693209483661,12248,46,182,374,26,30,0,normal
192.168.107.54,10.0.216.80,36633,80,6,1.7699324723994128,132,45,7218,1683,22,21,0,normal
192.168.88.68,10.0.11.224,26213,80,6,1.262560911778422,38454,50,179,960,26,19,1,ransomware
192.168.220.207,10.0.134.123,26162,443,6,1.1840246629166222,17226,53,56209,1129,22,26,0,normal
192.168.129.55,10.0.35.33,7587,445,6,4.091294413530553,32888,47,485,13159,27,20,0,normal
192.168.3.206,10.0.18.165,15411,80,6,14.95741669616895,10860,43,6110,6196,20,28,0,normal
192.168.166.242,10.0.13.202,6864,8080,17,4.691277622133877,12947,43,1002,773,27,33,0,normal
192.168.121.129,10.0.229.90,16178,80,6,1.8071678142645167,1012,53,52,1094,23,21,0,normal
192.168.102.38,10.0.110.209,25218,8080,6,5.088431398572622,255,45,153,8336,36,26,0,normal
192.168.85.240,10.0.192.1,47885,8080,6,4.902044008372727,1600,40,236,3155,21,26,0,normal
192.168.157.133,10.0.63.217,23472,22,1,4.5431648343393585,243,39,278,29620,20,29,0,normal
192.168.241.202,10.0.34.103,31948,80,17,0.868352666524012,1053,50,1595,4242,15,33,1,xss
192.168.92.21,10.0.10.128,24552,22,6,5.03335889020521,659,48,8,1839,18,29,0,normal
192.168.242.199,10.0.212.7,30426,80,17,2.812037364824047,1675,53,1617,409,22,20,1,xss
192.168.195.109,10.0.56.80,5376,8080,6,0.09383531736513029,8643,39,21,47,31,21,0,normal
192.168.47.84,10.0.165.157,1208,80,1,3.8800846802817794,999,35,2243,9144,30,24,1,injection
192.168.83.35,10.0.252.12,11408,80,6,22.67204216806389,117144,50,221,9348,25,25,0,normal
192.168.196.69,10.0.145.48,15343,445,6,2.151911834261092,21553,61,1435,16781,26,32,0,normal
192.168.129.196,10.0.212.26,55985,445,6,16.84256951388553,32176,46,76,95,25,28,0,normal
192.168.140.188,10.0.112.211,21473,80,6,0.5057676741364974,751,49,311,2357,24,31,0,normal
192.168.27.56,10.0.122.239,57357,22,6,6.592246236463891,4449,44,18,286,28,21,0,normal
192.168.234.23,10.0.12.149,42229,22,6,0.6070542611408837,370,45,90,894,25,27,0,normal
192.168.153.21,10.0.42.61,62454,8080,6,1.5980765956962908,4604,36,18085,48,27,19,0,normal
192.168.61.63,10.0.58.253,11450,8080,6,4.229637078136852,86,60,19066,282,26,22,0,normal
192.168.122.52,10.0.182.34,8528,80,6,4.492004737725152,24949,52,91,891,24,20,0,normal
192.168.88.153,10.0.7.109,57602,80,17,7.462972528991292,820,37,557,2414,29,29,0,normal
192.168.237.55,10.0.35.15,59233,3389,17,4.77660560965684,5462,64,2742,4913,27,25,0,normal
192.168.46.32,10.0.193.218,52263,3389,1,4.50226782705616,7918,47,1288,26416,26,21,1,backdoor
192.168.55.96,10.0.227.25,34392,443,17,0.01,984,1820,346,864,31,22,1,dos
192.168.133.36,10.0.234.59,41596,8080,6,3.0088668925754685,603,49,48,428,21,26,0,normal
192.168.110.234,10.0.251.79,47041,445,6,1.2761762434896486,64,1,6336,2204,27,27,1,scanning
192.168.177.106,10.0.86.251,39329,80,6,0.8824246257197083,616,58,397,2019,21,30,1,injection
192.168.58.39,10.0.134.180,53209,443,6,2.5540830924451896,2221,48,40,117,31,32,1,backdoor
192.168.80.97,10.0.207.88,33118,22,6,6.237059769611167,9955,53,1001,96,22,17,0,normal
192.168.113.213,10.0.149.71,52232,80,17,0.21737487014512058,660,44,551,107421,18,23,1,xss
192.168.61.137,10.0.121.253,15709,22,6,0.6908729867996755,2028,41,396,1893,29,28,0,normal
192.168.6.243,10.0.93.254,60499,80,17,0.5608821236517398,1030,48,1412,5393,29,32,1,xss
192.168.109.35,10.0.96.32,9748,80,6,4.400398594663245,1302,48,716,3407,23,26,1,xss
192.168.39.150,10.0.53.59,6108,3389,17,1.391066221712055,29284,41,10327,2833,19,24,0,normal
192.168.169.118,10.0.254.69,35834,445,6,0.9091649506188251,1500,59,176,13852,32,21,0,normal
192.168.5.170,10.0.190.132,58136,80,6,4.491894550012148,1533,73,234,96119,20,23,1,injection
192.168.87.209,10.0.86.18,17765,8080,1,7.162946429450397,4965,53,5131,3351,21,19,0,normal
192.168.76.215,10.0.227.81,17785,80,6,2.0184952159912726,683,63,161242,1395,32,27,0,normal
192.168.208.195,10.0.242.114,60587,22,6,4.3161746504879455,2740,54,117915,8388,32,26,0,normal
192.168.158.57,10.0.184.24,14360,8080,6,0.5163934940456211,316,47,4740,698,33,31,0,normal
192.168.127.214,10.0.66.141,21896,8080,6,0.01,201,1180,543,98,21,18,1,dos
192.168.201.29,10.0.62.54,14438,22,6,2.0541185890925653,185600,2900,376,4048,23,22,1,ddos
192.168.239.165,10.0.143.197,5821,22,6,29.968722067148907,14699,40,505,179,22,21,0,normal
192.168.87.141,10.0.131.37,4331,445,6,19.218961820106223,2790,56,33,227,29,31,0,normal
192.168.160.46,10.0.37.229,47513,445,6,7.543970123044726,3279,55,4297,87,24,33,0,normal
192.168.116.239,10.0.131.191,33592,443,6,0.10135587181160256,940,49,15408,7,16,27,0,normal
192.168.112.151,10.0.35.180,3620,3389,17,3.9205582076957173,4187,53,837,78,32,34,0,normal
192.168.45.145,10.0.215.124,18191,445,17,0.4542012366910394,156836,49,72099,1358,32,16,0,normal
192.168.247.104,10.0.156.252,23332,8080,6,11.275551632739058,22457,56,255801,12096,19,28,0,normal
192.168.85.194,10.0.222.18,52555,443,6,7.794585582108832,2560,50,6439,376,18,35,0,normal
192.168.229.134,10.0.122.244,25239,443,6,17.93890784005566,2150,43,286,274,20,23,0,normal
192.168.108.18,10.0.164.161,65305,8080,17,4.687354189953989,1404,40,197,965,34,19,0,normal
192.168.94.150,10.0.192.154,12819,445,17,3.6925306375541544,177,52,5157,949,21,30,0,normal
192.168.246.33,10.0.48.168,16008,8080,17,3.6591682840375235,1134,56,9014,980,23,22,0,normal
192.168.158.209,10.0.17.168,59350,80,6,2.4424543457642303,11481,52,294,9167,30,27,0,normal
192.168.126.235,10.0.135.57,13158,22,6,3.1620487523955134,462,13,107,591,19,26,1,password
192.168.160.170,10.0.8.128,11806,3389,6,5.044944647490546,1702,44,35,411,27,27,0,normal
192.168.243.206,10.0.117.56,43026,8080,6,13.51140494201864,64,1,136,1126,28,24,1,scanning
192.168.122.138,10.0.126.159,22675,445,6,4.5302707527454755,14341,38,475,4038,21,8,0,normal
192.168.239.252,10.0.59.58,25046,22,6,9.728608815113233,233,50,9710,336874,30,28,0,normal
192.168.115.164,10.0.140.176,19946,80,17,9.930845776652978,9753,41,348,36016,20,27,0,normal
192.168.162.201,10.0.159.108,15642,3389,6,3.657701010544131,258496,4039,2,1796,29,27,1,ddos
192.168.234.28,10.0.211.191,18269,445,17,2.1344880721359156,1561,53,295,393,18,20,1,backdoor
192.168.11.206,10.0.74.167,19284,22,6,5.102341311731481,754,46,563,923,17,35,0,normal
192.168.167.247,10.0.204.148,11051,445,17,2.9518460612768296,7709,51,539,286,30,31,0,normal
192.168.47.246,10.0.101.48,15010,22,1,0.42474498391197885,73486,55,6,1691,26,28,0,normal
192.168.127.147,10.0.233.71,46192,3389,17,2.3725416042145606,43623,46,554,2091,20,26,0,normal
192.168.118.143,10.0.116.182,4550,80,17,25.640458394662048,64,1,15368,3721,22,23,1,scanning
192.168.126.156,10.0.122.78,27285,22,17,0.24864033695392873,509,45,431,21,21,31,0,normal
192.168.152.72,10.0.203.199,45385,443,6,0.01,1873,1433,284,190,15,29,1,dos
192.168.107.253,10.0.29.202,2646,3389,6,77.0525695941454,101,50,234,20037,18,30,1,mitm
192.168.137.175,10.0.93.73,39310,3389,6,5.230942292409388,981,51,1489,121,19,30,0,normal
192.168.33.190,10.0.100.176,30557,8080,17,0.01,7339,501,52,236,24,23,1,dos
192.168.225.19,10.0.74.211,36449,80,1,6.147383352855039,1428,46,113,573,21,21,0,normal
192.168.195.74,10.0.184.95,19340,443,6,2.8048324499864306,897,49,10344,18823,26,19,0,normal
192.168.168.175,10.0.17.137,9723,443,6,0.47904107421476516,2667,37,4197,4132,27,33,0,normal
192.168.234.193,10.0.237.97,14979,8080,6,16.40000147635853,1739,53,370,629,19,20,0,normal
192.168.157.178,10.0.162.173,62929,22,1,2.830817625643614,13507,37,2900,436,22,31,0,normal
192.168.98.243,10.0.216.9,32567,22,6,5.473936623412965,209,39,174,280,23,23,0,normal
192.168.141.246,10.0.135.144,53654,443,6,3.789073210202309,8543,56,169,89,27,26,0,normal
192.168.129.162,10.0.19.231,36448,80,6,0.28112227868960016,2718,46,163,216,22,29,0,normal
192.168.93.176,10.0.134.114,59489,22,6,15.261153454819256,7105,51,47,37140,22,28,0,normal
192.168.239.205,10.0.243.139,17697,3389,6,7.864016791833073,185,49,907,21538,18,20,0,normal
192.168.48.177,10.0.125.204,24419,445,6,0.8072909582744476,17432,56,58707,552,19,34,0,normal
192.168.245.64,10.0.61.250,39650,8080,17,19.990322343299386,8831,45,20,407,26,33,0,normal
192.168.61.157,10.0.42.13,24731,80,6,6.676131531746842,84661,50,31952,10730,20,34,0,normal
192.168.39.128,10.0.140.85,20237,22,6,3.196341836612826,563,39,4,327,30,29,0,normal
192.168.88.26,10.0.202.20,11425,445,17,4.725638451742555,925,42,2975,4163,32,21,0,normal
192.168.17.71,10.0.50.164,65135,443,1,0.5643693630316527,84,44,26,119,30,25,0,normal
192.168.13.69,10.0.92.88,56138,8080,1,4.109581198622505,574,49,3048,1537,21,28,0,normal
192.168.26.49,10.0.69.37,22220,22,6,0.3825754918090676,52502,46,215,426,31,21,0,normal
192.168.195.7,10.0.253.252,57440,443,1,3.935698971990545,5378,51,4611,2745,27,23,0,normal
192.168.58.49,10.0.140.250,27000,22,6,4.02258065116248,205888,3217,219,14488,30,32,1,ddos
192.168.103.53,10.0.99.125,9782,8080,17,10.37480935843396,3890,48,2941,326,26,29,0,normal
192.168.193.241,10.0.168.54,2497,3389,6,119.50120184634405,2635,47,711,130,23,25,1,mitm
192.168.62.17,10.0.130.178,14305,3389,6,1.435427200462148,65,57,12286,604,23,28,0,normal
192.168.171.25,10.0.41.45,63604,80,6,10.965342527353206,1686,52,743,15915,22,22,1,injection
192.168.251.253,10.0.103.106,49756,443,6,4.257698645249651,27270,50,1658,1428,23,23,0,normal
192.168.131.207,10.0.137.190,33572,3389,17,4.661839886969709,13006,44,1225,944,28,16,0,normal
192.168.29.117,10.0.128.86,19395,22,6,0.9255153233471838,153,7,6285,11022,35,28,1,password
192.168.235.160,10.0.47.5,29387,443,6,9.75167548247398,2312,58,7052,3092,23,25,0,normal
192.168.26.124,10.0.204.1,13081,22,6,13.365716613383702,712,52,1178,113702,16,30,0,normal
192.168.144.25,10.0.44.150,41465,80,6,7.4580665992040505,26309,48,34,123,17,21,0,normal
192.168.54.156,10.0.38.243,20668,22,1,14.13015447338056,7296,65,154,1076,31,27,0,normal
192.168.73.120,10.0.19.208,29147,8080,17,1.7998296530867837,327,49,5225,69,25,23,0,normal
192.168.56.65,10.0.159.115,24898,445,1,9.870695199583677,3791,55,49,123,19,30,0,normal
192.168.93.249,10.0.195.87,24147,443,6,3.3558829843504263,2745,44,249,15169,26,31,0,normal
192.168.86.80,10.0.170.123,15305,22,6,36.08535686796475,2760,66,320,180,20,18,1,mitm
192.168.169.243,10.0.82.154,4275,443,6,5.5251733257419815,118592,1853,681,25125,26,23,1,ddos
192.168.108.179,10.0.141.58,23313,3389,6,5.7619687067136836,3132,46,511,119,22,31,0,normal
192.168.118.233,10.0.146.67,55476,80,6,1.690839964314113,543,35,1169,911,29,20,0,normal
192.168.199.206,10.0.122.252,6078,8080,17,0.13939173287406545,277,51,127,100,31,20,0,normal
192.168.157.83,10.0.87.131,35508,22,6,1.1147632169762018,246,40,190,4064,29,28,0,normal
192.168.147.194,10.0.55.89,42996,80,6,2.5522746930068543,365,46,37828,1650,26,17,0,normal
192.168.169.173,10.0.219.58,47898,8080,6,0.916988144118449,6936,56,17906,13570,17,33,0,normal
192.168.15.131,10.0.236.63,2334,8080,6,1.0785434689532616,7324,55,3025,5930,25,23,0,normal
192.168.139.181,10.0.91.52,30170,445,17,2.482893510700757,55328,61,3708,1403,26,28,0,normal
192.168.174.30,10.0.231.217,50793,3389,6,16.322847069892262,1887,46,1828,1380,28,23,0,normal
192.168.57.232,10.0.126.24,30336,445,6,7.2247792581133705,12122,49,951,87,28,27,0,normal
192.168.146.179,10.0.72.9,32005,445,6,1.9264627552410432,3275,54,185,2354,25,27,0,normal
192.168.128.48,10.0.110.165,49674,443,17,15.141697686792783,5427,60,19172,904,21,23,0,normal
192.168.194.224,10.0.94.117,5281,443,17,5.18730550650507,15013,70,44297,4096,33,20,0,normal
192.168.136.22,10.0.83.181,16870,80,6,3.038974304426954,9548,49,348,4905,29,28,0,normal
192.168.6.204,10.0.80.152,23507,3389,6,3.1583811632938112,3702,53,9464,303,25,27,0,normal
192.168.239.185,10.0.236.149,27582,8080,6,2.6444767436263517,873,48,438,257,15,25,0,normal
192.168.104.36,10.0.100.40,44212,3389,6,1.3262905796462043,5175,55,213,1279,24,25,0,normal
192.168.79.220,10.0.103.239,14036,3389,1,2.4439525513981324,64,1,429,649,13,26,1,scanning
192.168.116.57,10.0.62.254,34260,80,1,3.75278396078473,4232,56,482,59,33,19,0,normal
192.168.49.173,10.0.198.69,39697,443,17,3.7541712076893767,1351,54,3386,147,24,44,0,normal
192.168.82.66,10.0.142.245,46100,22,6,7.171898814926012,15410,8,416,9421,28,30,1,password
192.168.77.45,10.0.109.170,49426,3389,1,2.2220525816339856,186,55,5605,2688,15,30,0,normal
192.168.246.79,10.0.178.189,29955,3389,6,6.307974792571497,1451,55,235,1039,31,35,0,normal
192.168.20.192,10.0.4.72,33100,22,17,4.314838080221759,419,52,899,13365,28,23,1,backdoor
192.168.221.123,10.0.216.203,15825,3389,6,16.330545352469755,2337,40,105,969,27,20,0,normal
192.168.234.221,10.0.17.114,51315,80,6,2.4329820644690576,1196,54,74,4505,24,36,1,xss
192.168.67.83,10.0.85.57,10652,8080,6,11.574121652151897,10740,69,2110,1018,25,29,0,normal
192.168.3.182,10.0.218.107,9752,445,6,8.591872609564245,71,67,1257,1237,31,25,0,normal
192.168.206.64,10.0.48.172,18359,22,6,5.075920531402598,864,38,403,586948,25,29,0,normal
192.168.40.59,10.0.173.219,58188,3389,17,0.01,148,752,158,273,27,22,1,dos
192.168.183.62,10.0.208.247,44797,445,6,0.44224350872019735,24749,49,99,3299,33,22,0,normal
192.168.132.251,10.0.218.117,53182,3389,6,15.001172526374347,929,72,2072,3160,26,27,0,normal
192.168.60.116,10.0.161.31,29594,80,6,0.5654855161971674,849,46,254,10937,30,24,1,xss
192.168.75.122,10.0.112.47,23483,80,6,4.1417805687001135,3820,60,26649,948,18,26,0,normal
192.168.223.107,10.0.134.108,41682,445,1,2.0029162224650414,4499,56,1459,60006,16,27,0,normal
192.168.96.91,10.0.72.71,60208,22,6,2.809296323278211,245312,3833,2948,532,17,19,1,ddos
192.168.158.235,10.0.162.108,56128,8080,6,4.710389542753192,6138,34,17240,447,21,29,0,normal
192.168.130.62,10.0.53.142,8101,22,17,11.976319473090737,995,50,196,5923,17,26,0,normal
192.168.49.137,10.0.16.171,59218,22,17,3.0584546565495634,16181,52,2529,12843,18,21,0,normal
